"Molecule ChEMBL ID"	"Molecule Name"	"Molecule Max Phase"	"Molecular Weight"	"#RO5 Violations"	"AlogP"	"Compound Key"	"Smiles"	"Standard Type"	"Standard Relation"	"Standard Value"	"Standard Units"	"pChEMBL Value"	"Data Validity Comment"	"Comment"	"Uo Units"	"Ligand Efficiency BEI"	"Ligand Efficiency LE"	"Ligand Efficiency LLE"	"Ligand Efficiency SEI"	"Potential Duplicate"	"Assay ChEMBL ID"	"Assay Description"	"Assay Type"	"BAO Format ID"	"BAO Label"	"Assay Organism"	"Assay Tissue ChEMBL ID"	"Assay Tissue Name"	"Assay Cell Type"	"Assay Subcellular Fraction"	"Assay Parameters"	"Assay Variant Accession"	"Assay Variant Mutation"	"Target ChEMBL ID"	"Target Name"	"Target Organism"	"Target Type"	"Document ChEMBL ID"	"Source ID"	"Source Description"	"Document Journal"	"Document Year"	"Cell ChEMBL ID"	"Properties"	"Action Type"
"CHEMBL4849018"	""	"None"	"308.34"	"0"	"1.93"	"40"	"OCC(O)Cn1nnc2ccc(-c3c[nH]c4ccccc34)cc21"	"IC50"	"'='"	"25200.0"	"nM"	"4.60"	""	""	"UO_0000065"	"14.91"	"0.27"	"2.67"	"5.29"	"0"	"CHEMBL4810615"	"Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 0.6667 hr"	"INHIBITOR"
"CHEMBL4858642"	""	"None"	"249.28"	"0"	"2.69"	"10"	"Nc1c(-c2c[nH]c3ccccc23)ccc2[nH]nnc12"	"IC50"	"'='"	"420.0"	"nM"	"6.38"	""	""	"UO_0000065"	"25.58"	"0.46"	"3.69"	"7.65"	"0"	"CHEMBL4810616"	"Inhibition of human TDO2 expressed in mouse P815B cells assessed as kynurenine concentration formation using L-tryptophan as substrate incubated for 7 hrs by UPLC analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"P815"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 7.0 hr"	"INHIBITOR"
"CHEMBL4856505"	""	"None"	"292.30"	"0"	"2.66"	"23"	"O=C(O)Cn1nnc2cc(-c3c[nH]c4ccccc34)ccc21"	"IC50"	""	""	""	""	""	"Not Active"	""	""	""	""	""	"0"	"CHEMBL4810616"	"Inhibition of human TDO2 expressed in mouse P815B cells assessed as kynurenine concentration formation using L-tryptophan as substrate incubated for 7 hrs by UPLC analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"P815"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 7.0 hr"	""
"CHEMBL4166624"	""	"None"	"168.13"	"0"	"0.58"	"21"	"Nc1oncc1-n1cc(F)cn1"	"IC50"	"'='"	"340.0"	"nM"	"6.47"	""	""	"UO_0000065"	"38.47"	"0.74"	"5.89"	"9.26"	"0"	"CHEMBL4149710"	"Inhibition of recombinant human TDO2 assessed as decrease in conversion of L-tryptophan to N-formylkynurenine preincubated for 5 mins followed by 0.2 mM substrate addition measured after 15 mins by RapidFire mass spectrometry based fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4145589"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2018"	"None"	""	""
"CHEMBL4159938"	""	"None"	"176.24"	"0"	"2.39"	"27"	"Nc1cnsc1-c1ccccc1"	"IC50"	"'>'"	"25000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4149710"	"Inhibition of recombinant human TDO2 assessed as decrease in conversion of L-tryptophan to N-formylkynurenine preincubated for 5 mins followed by 0.2 mM substrate addition measured after 15 mins by RapidFire mass spectrometry based fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4145589"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2018"	"None"	""	""
"CHEMBL4163311"	""	"None"	"177.23"	"0"	"1.79"	"29"	"Nc1snnc1-c1ccccc1"	"IC50"	"'>'"	"25000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4149710"	"Inhibition of recombinant human TDO2 assessed as decrease in conversion of L-tryptophan to N-formylkynurenine preincubated for 5 mins followed by 0.2 mM substrate addition measured after 15 mins by RapidFire mass spectrometry based fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4145589"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2018"	"None"	""	""
"CHEMBL1346056"	""	"None"	"310.36"	"1"	"5.24"	"NSC332670"	"Oc1ccccc1-c1nc2c3ccccc3c3ccccc3c2[nH]1"	"IC50"	"'='"	"12250.0"	"nM"	"4.91"	""	""	"UO_0000065"	"15.83"	"0.28"	"-0.33"	"10.04"	"0"	"CHEMBL4812820"	"Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate incubated for 30 mins by methylene blue reagent based concurrent assay"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4811262"	"1"	"Scientific Literature"	"Bioorg Med Chem"	"2021"	"None"	"TIME = 0.5 hr"	"INHIBITOR"
"CHEMBL355606"	""	"None"	"238.26"	"0"	"3.87"	"680C91"	"Fc1ccc2c(/C=C/c3cccnc3)c[nH]c2c1"	"IC50"	"'='"	"1300.0"	"nM"	"5.89"	""	""	"UO_0000065"	"24.70"	"0.45"	"2.02"	"20.52"	"0"	"CHEMBL2044106"	"Inhibition of human purified TDO assessed as formation of kynurenine from N-formylkynurenine preincubated for 10 mins measured after 5 to 20 mins by discontinuous colorimetric method"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL2040834"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2012"	"None"	""	""
"CHEMBL4280130"	""	"None"	"389.76"	"1"	"5.89"	"278"	"Nc1oc2c(-c3cc(F)cc(F)c3)nccc2c1Nc1ccc(F)c(Cl)c1"	"IC50"	"'='"	"500.0"	"nM"	"6.30"	""	""	"UO_0000065"	"16.17"	"0.32"	"0.41"	"9.83"	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL4284289"	""	"None"	"419.91"	"1"	"7.23"	"281"	"Nc1sc2c(-c3cncc4ccccc34)cccc2c1Nc1ccc(F)c(Cl)c1"	"IC50"	"'>'"	"2000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL4257087"	"Inhibition of recombinant human TDO2 expressed in CHOK1 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate measured after 2 hrs by LC/MS/MS analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4257081"	"38"	"Patent Bioactivity Data"	""	"2016"	"None"	""	""
"CHEMBL5174493"	""	"None"	"335.29"	"0"	"3.89"	"HT-14"	"O=C(O)c1cccc(CNc2cc(C(F)(F)F)cc3[nH]ncc23)c1"	"IC50"	"'='"	"1690.0"	"nM"	"5.77"	""	""	"UO_0000065"	"17.22"	"0.33"	"1.88"	"7.40"	"0"	"CHEMBL5110185"	"Inhibition of N-terminal hexa-histidine tagged human TDO (19 to 388 residues) expressed in Escherichia coli Transetta (DE3) using L-tryptophan as substrate preincubated with enzyme for 10 mins followed by substrate addition and measured after 30 to 60 mins by microplate reader analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5108015"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2022"	"None"	"Time_Lower = 40.0 min | Time_Upper = 70.0 min"	"INHIBITOR"
"CHEMBL3628551"	""	"None"	"323.74"	"0"	"2.76"	"4"	"O=C1c2ccccc2C(=O)c2c1nnn2Cc1cccc(Cl)c1"	"IC50"	"'='"	"712.0"	"nM"	"6.15"	""	""	"UO_0000065"	"18.99"	"0.37"	"3.39"	"9.48"	"0"	"CHEMBL4709781"	"Inhibition of TDO (unknown origin) assessed as reduction in L-kynurenine formation using L-tryptophan as substrate incubated for 30 mins microplate spectrophotometry analysis"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4706547"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.5 hr"	"INHIBITOR"
"CHEMBL5190925"	""	"None"	"368.39"	"0"	"2.97"	"31"	"CC(=O)OCc1coc2c1C(=O)C(=O)c1c-2ccc2c1CC[C@H](O)C2(C)C"	"IC50"	"'='"	"2060.0"	"nM"	"5.69"	""	""	"UO_0000065"	"15.44"	"0.29"	"2.72"	"6.06"	"0"	"CHEMBL5163481"	"Inhibition of TDO in human HEK293 cells assessed as reduction in kynurenine formation using L-tryptophan as substrate by absorbance based analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK293"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5154829"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2022"	"None"	""	"INHIBITOR"
"CHEMBL4754963"	""	"None"	"329.72"	"0"	"4.27"	"9f"	"N#Cc1ccc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c12"	"IC50"	""	""	""	""	""	"Not Determined"	""	""	""	""	""	"0"	"CHEMBL4682950"	"Inhibition of recombinant human TDO assessed as reduction in kynurenine formation using L-tryptophan as substrate incubated for 45 mins by microplate reader assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4680135"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.75 hr"	""
"CHEMBL4751788"	""	"None"	"334.73"	"0"	"4.41"	"9l"	"COc1cc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c2c1"	"IC50"	""	""	""	""	""	"Not Determined"	""	""	""	""	""	"0"	"CHEMBL4682950"	"Inhibition of recombinant human TDO assessed as reduction in kynurenine formation using L-tryptophan as substrate incubated for 45 mins by microplate reader assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4680135"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.75 hr"	""
"CHEMBL3989951"	"NAVOXIMOD"	"1.0"	"316.38"	"0"	"2.89"	"Navoximod"	"O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1"	"IC50"	"'='"	"800.0"	"nM"	"6.10"	""	""	"UO_0000065"	"19.27"	"0.36"	"3.21"	"10.46"	"0"	"CHEMBL4682950"	"Inhibition of recombinant human TDO assessed as reduction in kynurenine formation using L-tryptophan as substrate incubated for 45 mins by microplate reader assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4680135"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2020"	"None"	"TIME = 0.75 hr"	"INHIBITOR"
"CHEMBL5204255"	""	"None"	"297.27"	"0"	"2.09"	"HT-10"	"O=C1NC(=O)c2c(NCc3ccccc3[N+](=O)[O-])cccc21"	"IC50"	"'>'"	"100000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL5110185"	"Inhibition of N-terminal hexa-histidine tagged human TDO (19 to 388 residues) expressed in Escherichia coli Transetta (DE3) using L-tryptophan as substrate preincubated with enzyme for 10 mins followed by substrate addition and measured after 30 to 60 mins by microplate reader analysis"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5108015"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2022"	"None"	"Time_Lower = 40.0 min | Time_Upper = 70.0 min"	""
"CHEMBL4847184"	""	"None"	"245.29"	"0"	"3.78"	"4"	"c1ccc2c(-c3ccc4cncnc4c3)c[nH]c2c1"	"IC50"	"'='"	"21200.0"	"nM"	"4.67"	""	""	"UO_0000065"	"19.05"	"0.34"	"0.89"	"11.24"	"0"	"CHEMBL4810615"	"Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 0.6667 hr"	"INHIBITOR"
"CHEMBL4858642"	""	"None"	"249.28"	"0"	"2.69"	"11"	"Nc1c(-c2c[nH]c3ccccc23)ccc2[nH]nnc12"	"IC50"	"'='"	"5010.0"	"nM"	"5.30"	""	""	"UO_0000065"	"21.26"	"0.38"	"2.61"	"6.36"	"0"	"CHEMBL4810615"	"Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 0.6667 hr"	"INHIBITOR"
"CHEMBL4874421"	""	"None"	"318.38"	"0"	"3.76"	"29"	"c1ccc2c(-c3ccc4c(c3)nnn4CC3CCCO3)c[nH]c2c1"	"IC50"	"'='"	"36900.0"	"nM"	"4.43"	""	""	"UO_0000065"	"13.92"	"0.25"	"0.67"	"7.95"	"0"	"CHEMBL4810615"	"Inhibition of recombinant human TDO2 expressed in Escherichia coli BL21 (DE3) assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate measured after 40 mins by methylene blue reagent based spectrophotometry"	"B"	"BAO_0000019"	"assay format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 0.6667 hr"	"INHIBITOR"
"CHEMBL4847184"	""	"None"	"245.29"	"0"	"3.78"	"4"	"c1ccc2c(-c3ccc4cncnc4c3)c[nH]c2c1"	"IC50"	"'='"	"490.0"	"nM"	"6.31"	""	""	"UO_0000065"	"25.72"	"0.45"	"2.53"	"15.18"	"0"	"CHEMBL4810616"	"Inhibition of human TDO2 expressed in mouse P815B cells assessed as kynurenine concentration formation using L-tryptophan as substrate incubated for 7 hrs by UPLC analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"P815"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 7.0 hr"	"INHIBITOR"
"CHEMBL4871568"	""	"None"	"316.29"	"0"	"4.14"	"18"	"FC(F)(F)Cn1nnc2ccc(-c3c[nH]c4ccccc34)cc21"	"IC50"	"'='"	"190.0"	"nM"	"6.72"	""	""	"UO_0000065"	"21.25"	"0.40"	"2.58"	"14.45"	"0"	"CHEMBL4810616"	"Inhibition of human TDO2 expressed in mouse P815B cells assessed as kynurenine concentration formation using L-tryptophan as substrate incubated for 7 hrs by UPLC analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"P815"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 7.0 hr"	"INHIBITOR"
"CHEMBL4868822"	""	"None"	"288.35"	"0"	"3.99"	"20"	"c1ccc2c(-c3ccc4nnn(CC5CC5)c4c3)c[nH]c2c1"	"IC50"	"'='"	"100.0"	"nM"	"7.00"	""	""	"UO_0000065"	"24.28"	"0.43"	"3.01"	"15.05"	"0"	"CHEMBL4810616"	"Inhibition of human TDO2 expressed in mouse P815B cells assessed as kynurenine concentration formation using L-tryptophan as substrate incubated for 7 hrs by UPLC analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"P815"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 7.0 hr"	"INHIBITOR"
"CHEMBL4864828"	""	"None"	"318.38"	"0"	"3.62"	"27"	"c1ccc2c(-c3ccc4c(c3)nnn4CC3CCOC3)c[nH]c2c1"	"IC50"	"'='"	"1860.0"	"nM"	"5.73"	""	""	"UO_0000065"	"18.00"	"0.33"	"2.11"	"10.28"	"0"	"CHEMBL4810616"	"Inhibition of human TDO2 expressed in mouse P815B cells assessed as kynurenine concentration formation using L-tryptophan as substrate incubated for 7 hrs by UPLC analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"P815"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 7.0 hr"	"INHIBITOR"
"CHEMBL4852682"	""	"None"	"331.42"	"0"	"3.58"	"34"	"c1ccc2c(-c3ccc4nnn(CC5CCNCC5)c4c3)c[nH]c2c1"	"IC50"	"'='"	"1150.0"	"nM"	"5.94"	""	""	"UO_0000065"	"17.92"	"0.32"	"2.36"	"10.15"	"0"	"CHEMBL4810616"	"Inhibition of human TDO2 expressed in mouse P815B cells assessed as kynurenine concentration formation using L-tryptophan as substrate incubated for 7 hrs by UPLC analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"P815"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 7.0 hr"	"INHIBITOR"
"CHEMBL4849018"	""	"None"	"308.34"	"0"	"1.93"	"40"	"OCC(O)Cn1nnc2ccc(-c3c[nH]c4ccccc34)cc21"	"IC50"	"'='"	"2270.0"	"nM"	"5.64"	""	""	"UO_0000065"	"18.30"	"0.34"	"3.71"	"6.49"	"0"	"CHEMBL4810616"	"Inhibition of human TDO2 expressed in mouse P815B cells assessed as kynurenine concentration formation using L-tryptophan as substrate incubated for 7 hrs by UPLC analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"P815"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 7.0 hr"	"INHIBITOR"
"CHEMBL4863714"	""	"None"	"248.29"	"0"	"3.12"	"9"	"Cn1nnc2cc(-c3c[nH]c4ccccc34)ccc21"	"IC50"	"'='"	"380.0"	"nM"	"6.42"	""	""	"UO_0000065"	"25.86"	"0.46"	"3.30"	"13.81"	"0"	"CHEMBL4810616"	"Inhibition of human TDO2 expressed in mouse P815B cells assessed as kynurenine concentration formation using L-tryptophan as substrate incubated for 7 hrs by UPLC analysis"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"P815"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 7.0 hr"	"INHIBITOR"
"CHEMBL4860148"	""	"None"	"360.41"	"0"	"1.96"	"PF06845102/E0S200809"	"O=S(=O)(c1ccc(-c2c[nH]c3cc(F)ccc23)cn1)N1CCNCC1"	"IC50"	"'='"	"3200.0"	"nM"	"5.50"	""	""	"UO_0000065"	"15.25"	"0.30"	"3.53"	"7.04"	"0"	"CHEMBL4810624"	"Inhibition of human TDO2 expressed in HEK293E cells assessed as reduction in N-formylkynurenine formation using tryptophan as substrate measured after 24 hrs by HPLCC based UV spectrometry"	"B"	"BAO_0000219"	"cell-based format"	"Homo sapiens"	"None"	"None"	"HEK2936E"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4808224"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	"TIME = 24.0 hr"	"INHIBITOR"
"CHEMBL4163495"	""	"None"	"175.19"	"0"	"1.83"	"6"	"OCc1oncc1-c1ccccc1"	"IC50"	"'='"	"4400.0"	"nM"	"5.36"	""	""	"UO_0000065"	"30.58"	"0.56"	"3.53"	"11.58"	"0"	"CHEMBL4149710"	"Inhibition of recombinant human TDO2 assessed as decrease in conversion of L-tryptophan to N-formylkynurenine preincubated for 5 mins followed by 0.2 mM substrate addition measured after 15 mins by RapidFire mass spectrometry based fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4145589"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2018"	"None"	""	""
"CHEMBL4177244"	""	"None"	"164.17"	"0"	"0.75"	"20"	"Cc1cnn(-c2cnoc2N)c1"	"IC50"	"'='"	"1600.0"	"nM"	"5.80"	""	""	"UO_0000065"	"35.30"	"0.66"	"5.05"	"8.30"	"0"	"CHEMBL4149710"	"Inhibition of recombinant human TDO2 assessed as decrease in conversion of L-tryptophan to N-formylkynurenine preincubated for 5 mins followed by 0.2 mM substrate addition measured after 15 mins by RapidFire mass spectrometry based fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4145589"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2018"	"None"	""	""
"CHEMBL4170344"	""	"None"	"194.62"	"0"	"2.58"	"10"	"Nc1oncc1-c1cccc(Cl)c1"	"IC50"	"'='"	"2940.0"	"nM"	"5.53"	""	""	"UO_0000065"	"28.42"	"0.58"	"2.95"	"10.63"	"0"	"CHEMBL4149713"	"Competitive inhibition of recombinant human TDO2 assessed as decrease in conversion of L-tryptophan to N-formylkynurenine preincubated for 5 mins followed by 1 mM substrate addition measured after 15 mins by RapidFire mass spectrometry based fluorescence assay"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL4145589"	"1"	"Scientific Literature"	"ACS Med Chem Lett"	"2018"	"None"	""	""
"CHEMBL5199432"	""	"None"	"322.32"	"0"	"3.55"	"21"	"Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1C(=O)C(O)=CC2(C)C"	"IC50"	"'='"	"1010.0"	"nM"	"6.00"	""	""	"UO_0000065"	"18.60"	"0.34"	"2.45"	"7.09"	"0"	"CHEMBL5163479"	"Inhibition of recombinant human TDO assessed as reduction in N-formylkynurenine formation using L-tryptophan as substrate and measured after 15 mins"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5154829"	"1"	"Scientific Literature"	"Eur J Med Chem"	"2022"	"None"	"TIME = 0.25 hr"	"INHIBITOR"
"CHEMBL3545369"	"EPACADOSTAT"	"3.0"	"438.24"	"0"	"0.42"	"INCB024360"	"NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1"	"IC50"	"'>'"	"10000.0"	"nM"	""	""	""	"UO_0000065"	""	""	""	""	"0"	"CHEMBL5215715"	"Inhibition of human TDO"	"B"	"BAO_0000357"	"single protein format"	"Homo sapiens"	"None"	"None"	"None"	"None"	""	""	""	"CHEMBL2140"	"Tryptophan 2,3-dioxygenase"	"Homo sapiens"	"SINGLE PROTEIN"	"CHEMBL5214905"	"1"	"Scientific Literature"	"J Med Chem"	"2021"	"None"	""	""
